"Search Terms","Hearings"
"Total Count","617"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-108shrg20897","CHRG-108shrg20897","Prescription Drug Reimportation","https://www.govinfo.gov/app/details/CHRG-108shrg20897/CHRG-108shrg20897","https://www.govinfo.gov/content/pkg/CHRG-108shrg20897/pdf/CHRG-108shrg20897.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg20897/html/CHRG-108shrg20897.htm","","",""," EIGHTH CONGRESS FIRST SESSION NOVEMBER 20, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-897 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: bookstore.gpo.gov Phone: ...","","2003-11-20"
"12","Congressional Hearings","CHRG-108shrg91045","CHRG-108shrg91045","Agroterrorism: the Threat to America's Breadbasket","https://www.govinfo.gov/app/details/CHRG-108shrg91045/CHRG-108shrg91045","https://www.govinfo.gov/content/pkg/CHRG-108shrg91045/pdf/CHRG-108shrg91045.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91045/html/CHRG-108shrg91045.htm","","",""," EIGHTH CONGRESS FIRST SESSION NOVEMBER 19, 2003 Printed for the use of the Committee on Governmental Affairs U.S. GOVERNMENT PRINTING OFFICE 91-045 WASHINGTON : DC For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 Fax: (202) 512�092250 Mail:...","","2003-11-19"
"13","Congressional Hearings","CHRG-108shrg96502","CHRG-108shrg96502","Current Army Issues","https://www.govinfo.gov/app/details/CHRG-108shrg96502/CHRG-108shrg96502","https://www.govinfo.gov/content/pkg/CHRG-108shrg96502/pdf/CHRG-108shrg96502.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg96502/html/CHRG-108shrg96502.htm","","",""," 19, 2003 Printed for the use of the Committee on Armed Services U.S. GOVERNMENT PRINTING OFFICE 96-502 PDF WASHINGTON DC: 2004 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 Fax: (202) 512�092104 Mail: Stop IDCC, Washington, DC 20402�...","","2003-11-19"
"14","Congressional Hearings","CHRG-108shrg94064","CHRG-108shrg94064","America After 9/11: Freedom Preserved Or Freedom Lost?","https://www.govinfo.gov/app/details/CHRG-108shrg94064/CHRG-108shrg94064","https://www.govinfo.gov/content/pkg/CHRG-108shrg94064/pdf/CHRG-108shrg94064.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg94064/html/CHRG-108shrg94064.htm","","",""," EIGHTH CONGRESS FIRST SESSION NOVEMBER 18, 2003 Serial No. J-108-53 Printed for the use of the Committee on the Judiciary 94-064 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 Fax: (202) 512�...","","2003-11-18"
"15","Congressional Hearings","CHRG-108shrg94084","CHRG-108shrg94084","U.s. Tax Shelter Industry: the Role of Accountants, Lawyers, and Financial Professionals","https://www.govinfo.gov/app/details/CHRG-108shrg94084/CHRG-108shrg94084","https://www.govinfo.gov/content/pkg/CHRG-108shrg94084/pdf/CHRG-108shrg94084.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg94084/html/CHRG-108shrg94084.htm","","",""," INVESTIGATIONS of the COMMITTEE ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 18 AND 20, 2003 VOLUME 2 OF 4 Printed for the use of the Committee on Governmental Affairs U.S. TAX SHELTER INDUSTRY: THE ROLE OF ACCOUNTANTS, LAWYERS, AND FINANCIAL PROFESSIONALS S. Hrg. 108-473 U.S. TAX SHELTER ...","","2003-11-18"
"16","Congressional Hearings","CHRG-108shrg94085","CHRG-108shrg94085","U.s. Tax Shelter Industry: the Role of Accountants, Lawyers, and Financial Professionals","https://www.govinfo.gov/app/details/CHRG-108shrg94085/CHRG-108shrg94085","https://www.govinfo.gov/content/pkg/CHRG-108shrg94085/pdf/CHRG-108shrg94085.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg94085/html/CHRG-108shrg94085.htm","","",""," INVESTIGATIONS of the COMMITTEE ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 18 AND 20, 2003 VOLUME 3 OF 4 Printed for the use of the Committee on Governmental Affairs U.S. TAX SHELTER INDUSTRY: THE ROLE OF ACCOUNTANTS, LAWYERS, AND FINANCIAL PROFESSIONALS S. Hrg. 108-473 U.S. TAX SHELTER ...","","2003-11-18"
"17","Congressional Hearings","CHRG-108shrg97186","CHRG-108shrg97186","Review of Current Investigations and Regulatory Actions Regarding the Mutual Fund Industry","https://www.govinfo.gov/app/details/CHRG-108shrg97186/CHRG-108shrg97186","https://www.govinfo.gov/content/pkg/CHRG-108shrg97186/pdf/CHRG-108shrg97186.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg97186/html/CHRG-108shrg97186.htm","","","",",AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST AND SECOND SESSION ON INVESTIGATIONS AND REGULATORY ACTIONS REGARDING THE MUTUAL FUND INDUSTRY AND INVESTORS' PROTECTION NOVEMBER 18, 20, 2003, FEBRUARY 25, 26, MARCH 2, 10, 23, 31, AND APRIL 8, 2004 Printed for the use of the Committee on Banking, Housing, and Urban ...","","2003-11-18"
"18","Congressional Hearings","CHRG-108shrg94086","CHRG-108shrg94086","U.s. Tax Shelter Industry: the Role of Accountants, Lawyers, and Financial Professionals","https://www.govinfo.gov/app/details/CHRG-108shrg94086/CHRG-108shrg94086","https://www.govinfo.gov/content/pkg/CHRG-108shrg94086/pdf/CHRG-108shrg94086.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg94086/html/CHRG-108shrg94086.htm","","",""," INVESTIGATIONS of the COMMITTEE ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 18 AND 20, 2003 VOLUME 4 OF 4 Printed for the use of the Committee on Governmental Affairs U.S. TAX SHELTER INDUSTRY: THE ROLE OF ACCOUNTANTS, LAWYERS, AND FINANCIAL PROFESSIONALS S. Hrg. 108-473 U.S. TAX SHELTER ...","","2003-11-18"
"19","Congressional Hearings","CHRG-108shrg91044","CHRG-108shrg91044","Nomination of Admiral James M. Loy","https://www.govinfo.gov/app/details/CHRG-108shrg91044/CHRG-108shrg91044","https://www.govinfo.gov/content/pkg/CHRG-108shrg91044/pdf/CHRG-108shrg91044.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91044/html/CHRG-108shrg91044.htm","","",""," FIRST SESSION ON THE NOMINATION OF ADMIRAL JAMES M. LOY TO BE DEPUTY SECRETARY OF HOMELAND SECURITY NOVEMBER 18, 2003 Printed for the use of the Committee on Governmental Affairs 91-044 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone...","","2003-11-18"
"20","Congressional Hearings","CHRG-108shrg91043","CHRG-108shrg91043","U.s. Tax Shelter Industry: the Role of Accountants, Lawyers, and Financial Professionals","https://www.govinfo.gov/app/details/CHRG-108shrg91043/CHRG-108shrg91043","https://www.govinfo.gov/content/pkg/CHRG-108shrg91043/pdf/CHRG-108shrg91043.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91043/html/CHRG-108shrg91043.htm","","",""," INVESTIGATIONS of the COMMITTEE ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 18 AND 20, 2003 VOLUME 1 OF 4 Printed for the use of the Committee on Governmental Affairs U.S. GOVERNMENT PRINTING OFFICE 91-043 WASHINGTON : DC For Sale by the Superintendent of Documents, U.S. Government Printing ...","","2003-11-18"
"21","Congressional Hearings","CHRG-108shrg96603","CHRG-108shrg96603","Space Acquisition Policies and Processes","https://www.govinfo.gov/app/details/CHRG-108shrg96603/CHRG-108shrg96603","https://www.govinfo.gov/content/pkg/CHRG-108shrg96603/pdf/CHRG-108shrg96603.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg96603/html/CHRG-108shrg96603.htm","","",""," STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 18, 2003 Printed for the use of the Committee on Armed Services U.S. GOVERNMENT PRINTING OFFICE 96-603 PDF WASHINGTON DC: 2004 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 ...","","2003-11-18"
"22","Congressional Hearings","CHRG-108shrg91834","CHRG-108shrg91834","Boundary Conflicts in Missouri; Bend Pine Nursery Land Conveyance Act; Rio Grande Outstanding Natural Area; Acquisition of Property in Utah; and Lands in Mendocino National Forest","https://www.govinfo.gov/app/details/CHRG-108shrg91834/CHRG-108shrg91834","https://www.govinfo.gov/content/pkg/CHRG-108shrg91834/pdf/CHRG-108shrg91834.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91834/html/CHRG-108shrg91834.htm","","",""," UTAH; AND LANDS IN MENDOCINO NATIONAL FOREST HEARING before the SUBCOMMITTEE ON PUBLIC LANDS AND FORESTS of the COMMITTEE ON ENERGY AND NATURAL RESOURCES UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION on S. 1167 S. 1848 S. 1209 H.R. 708 S. 1467 NOVEMBER 18, 2003 Printed for the use of the Committee on Energy and Natural Resources ...","","2003-11-18"
"23","Congressional Hearings","CHRG-108shrg21176","CHRG-108shrg21176","State Spending of Tobacco Settlement Revenues","https://www.govinfo.gov/app/details/CHRG-108shrg21176/CHRG-108shrg21176","https://www.govinfo.gov/content/pkg/CHRG-108shrg21176/pdf/CHRG-108shrg21176.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg21176/html/CHRG-108shrg21176.htm","","",""," ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 12, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 21-176 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov....","","2003-11-12"
"24","Congressional Hearings","CHRG-108shrg23827","CHRG-108shrg23827","The Financial Accounting Standards Board and Small Business Growth","https://www.govinfo.gov/app/details/CHRG-108shrg23827/CHRG-108shrg23827","https://www.govinfo.gov/content/pkg/CHRG-108shrg23827/pdf/CHRG-108shrg23827.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg23827/html/CHRG-108shrg23827.htm","","",""," COMMITTEE ON BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION ON THE IMPORTANCE OF SMALL BUSINESS INPUT INTO THE DRAFTING OF ACCOUNTING STANDARDS AND INTERPRETATIONS NOVEMBER 12, 2003 Printed for the use of the Committee on Banking, Housing, and Urban Affairs Available at: http: //www.access.gpo.gov...","","2003-11-12"
"25","Congressional Hearings","CHRG-108shrg91042","CHRG-108shrg91042","S. 1358--the Federal Employee Protection of Disclosures Act: Amendments to the Whistleblower Protection Act","https://www.govinfo.gov/app/details/CHRG-108shrg91042/CHRG-108shrg91042","https://www.govinfo.gov/content/pkg/CHRG-108shrg91042/pdf/CHRG-108shrg91042.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91042/html/CHRG-108shrg91042.htm","","",""," ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION ON S. 1358 TO AMEND CHAPTER 23 OF TITLE 5, UNITED STATES CODE, TO CLARIFY THE DISCLOSURES OF INFORMATION PROTECTED FROM PROHIBITED PERSONNEL PRACTICES, REQUIRE A STATEMENT IN NONDISCLOSURE POLICIES, FORMS, AND AGREEMENTS THAT SUCH POLICIES, FORMS, AND ...","","2003-11-12"
"26","Congressional Hearings","CHRG-108shrg91041","CHRG-108shrg91041","Nomination of Scott J. Bloch","https://www.govinfo.gov/app/details/CHRG-108shrg91041/CHRG-108shrg91041","https://www.govinfo.gov/content/pkg/CHRG-108shrg91041/pdf/CHRG-108shrg91041.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91041/html/CHRG-108shrg91041.htm","","",""," SESSION ON THE NOMINATION OF SCOTT J. BLOCH TO BE SPECIAL COUNSEL, OFFICE OF SPECIAL COUNSEL NOVEMBER 12, 2003 Printed for the use of the Committee on Governmental Affairs U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2004 91-041 PDF For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: ...","","2003-11-12"
"27","Congressional Hearings","CHRG-108shrg91847","CHRG-108shrg91847","Rethinking the Tax Code","https://www.govinfo.gov/app/details/CHRG-108shrg91847/CHRG-108shrg91847","https://www.govinfo.gov/content/pkg/CHRG-108shrg91847/pdf/CHRG-108shrg91847.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91847/html/CHRG-108shrg91847.htm","","",""," NOVEMBER 11, 2003 Printed for the use of the Joint Economic Committee 91-847 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 Fax: (202) 512�092250 Mail: Stop SSOP, Washington, DC 20402�...","","2003-11-11"
"28","Congressional Hearings","CHRG-108shrg92506","CHRG-108shrg92506","The Employment Situation: October 2003","https://www.govinfo.gov/app/details/CHRG-108shrg92506/CHRG-108shrg92506","https://www.govinfo.gov/content/pkg/CHRG-108shrg92506/pdf/CHRG-108shrg92506.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg92506/html/CHRG-108shrg92506.htm","","",""," FIRST SESSION NOVEMBER 7, 2003 Printed for the use of the Joint Economic Committee 92-506 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512�091800 Fax: (202) 512�092250 Mail: Stop SSOP, ...","","2003-11-07"
"29","Congressional Hearings","CHRG-108shrg91040","CHRG-108shrg91040","Dod's Improper Use of First and Business Class Airline Travel","https://www.govinfo.gov/app/details/CHRG-108shrg91040/CHRG-108shrg91040","https://www.govinfo.gov/content/pkg/CHRG-108shrg91040/pdf/CHRG-108shrg91040.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91040/html/CHRG-108shrg91040.htm","","",""," ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 6, 2003 Printed for the use of the Committee on Governmental Affairs 91-040 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free ...","","2003-11-06"
"30","Congressional Hearings","CHRG-108shrg20197","CHRG-108shrg20197","Lunar Exploration","https://www.govinfo.gov/app/details/CHRG-108shrg20197/CHRG-108shrg20197","https://www.govinfo.gov/content/pkg/CHRG-108shrg20197/pdf/CHRG-108shrg20197.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg20197/html/CHRG-108shrg20197.htm","","",""," UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 6, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-197 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office...","","2003-11-06"
"31","Congressional Hearings","CHRG-108shrg20771","CHRG-108shrg20771","Nominations of Robert Crandall, Floyd Hall, and Louis Thompson, to Be Members of the Amtrak Reform Board","https://www.govinfo.gov/app/details/CHRG-108shrg20771/CHRG-108shrg20771","https://www.govinfo.gov/content/pkg/CHRG-108shrg20771/pdf/CHRG-108shrg20771.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg20771/html/CHRG-108shrg20771.htm","","",""," ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 6, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-771 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, ...","","2003-11-06"
"32","Congressional Hearings","CHRG-108shrg91039","CHRG-108shrg91039","The Report of the Presidential Commission on the U.s. Postal Service: Preserving Access and Affordability","https://www.govinfo.gov/app/details/CHRG-108shrg91039/CHRG-108shrg91039","https://www.govinfo.gov/content/pkg/CHRG-108shrg91039/pdf/CHRG-108shrg91039.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91039/html/CHRG-108shrg91039.htm","","",""," ON GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION NOVEMBER 5, 2003 Printed for the use of the Committee on Governmental Affairs 91-039 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866...","","2003-11-05"
"33","Congressional Hearings","CHRG-108shrg20547","CHRG-108shrg20547","Aviation Security","https://www.govinfo.gov/app/details/CHRG-108shrg20547/CHRG-108shrg20547","https://www.govinfo.gov/content/pkg/CHRG-108shrg20547/pdf/CHRG-108shrg20547.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg20547/html/CHRG-108shrg20547.htm","","",""," FIRST SESSION NOVEMBER 5, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-547 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: bookstore.gpo.gov Phone: toll free (866) ...","","2003-11-05"
"34","Congressional Hearings","CHRG-108shrg91382","CHRG-108shrg91382","Square Peg in A Round Hole? Disease Management in Traditional Medicare","https://www.govinfo.gov/app/details/CHRG-108shrg91382/CHRG-108shrg91382","https://www.govinfo.gov/content/pkg/CHRG-108shrg91382/pdf/CHRG-108shrg91382.pdf","https://www.govinfo.gov/content/pkg/CHRG-108shrg91382/html/CHRG-108shrg91382.htm","","",""," ONE HUNDRED EIGHTH CONGRESS FIRST SESSION WASHINGTON, DC NOVEMBER 4, 2003 Serial No. 108-26 Printed for the use of the Special Committee on Aging 91-382 U.S. GOVERNMENT PRINTING OFFICE WASHINGTON : 2003 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) ...","","2003-11-04"
