"Search Terms","Hearings"
"Total Count","569"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-111shrg70645","CHRG-111shrg70645","International Aviation Screening Standards","https://www.govinfo.gov/app/details/CHRG-111shrg70645/CHRG-111shrg70645","https://www.govinfo.gov/content/pkg/CHRG-111shrg70645/pdf/CHRG-111shrg70645.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg70645/html/CHRG-111shrg70645.htm","","",""," ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION DECEMBER 2, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 70-645 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office ...","","2010-12-02"
"12","Congressional Hearings","CHRG-111shrg78445","CHRG-111shrg78445","Pbgc: Is Stronger Management and Oversight Needed?","https://www.govinfo.gov/app/details/CHRG-111shrg78445/CHRG-111shrg78445","https://www.govinfo.gov/content/pkg/CHRG-111shrg78445/pdf/CHRG-111shrg78445.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg78445/html/CHRG-111shrg78445.htm","","","","SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION ON EXAMINING THE PENSION BENEFIT GUARANTY CORPORATION, FOCUSING ON MANAGEMENT AND OVERSIGHT DECEMBER 1, 2010 Printed for the use of the Committee on Health, Education, Labor, and Pensions Available via the World Wide Web: http://www.gpoaccess.gov/congress/ senate U.S. GOVERNMENT PRINTING OFFICE 78...","","2010-12-01"
"13","Congressional Hearings","CHRG-111shrg71257","CHRG-111shrg71257","Transition and Implementation: The NASA Authorization Act of 2010","https://www.govinfo.gov/app/details/CHRG-111shrg71257/CHRG-111shrg71257","https://www.govinfo.gov/content/pkg/CHRG-111shrg71257/pdf/CHRG-111shrg71257.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg71257/html/CHRG-111shrg71257.htm","","",""," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION DECEMBER 1, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation _____ U.S. GOVERNMENT PRINTING OFFICE 71-257 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll ...","","2010-12-01"
"14","Congressional Hearings","CHRG-111shrg70752","CHRG-111shrg70752","Are Mini-Med Policies Really Health Insurance?","https://www.govinfo.gov/app/details/CHRG-111shrg70752/CHRG-111shrg70752","https://www.govinfo.gov/content/pkg/CHRG-111shrg70752/pdf/CHRG-111shrg70752.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg70752/html/CHRG-111shrg70752.htm","","",""," ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION DECEMBER 1, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 70-752 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC ...","","2010-12-01"
"15","Congressional Hearings","CHRG-111shrg63237","CHRG-111shrg63237","Insert Title Here Latin America in 2010: Opportunities, Challenges and the Future of U.S. Policy in the Hemisphere","https://www.govinfo.gov/app/details/CHRG-111shrg63237/CHRG-111shrg63237","https://www.govinfo.gov/content/pkg/CHRG-111shrg63237/pdf/CHRG-111shrg63237.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg63237/html/CHRG-111shrg63237.htm","","",""," COMMITTEE ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION INSERT DATE HERE deg.DECEMBER 1, 2010 Printed for the use of the Committee on Foreign Relations Available via the World Wide Web: http://www.fdsys.gpo.gov U.S. GOVERNMENT PRINTING OFFICE 63-237 PDF WASHINGTON : 2011 For sale by the Superintendent of ...","","2010-12-01"
"16","Congressional Hearings","CHRG-111shrg70644","CHRG-111shrg70644","Nominations to the Department of Commerce and the Federal Maritime Commission","https://www.govinfo.gov/app/details/CHRG-111shrg70644/CHRG-111shrg70644","https://www.govinfo.gov/content/pkg/CHRG-111shrg70644/pdf/CHRG-111shrg70644.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg70644/html/CHRG-111shrg70644.htm","","",""," TRANSPORTATION UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 30, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 70-644 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone:...","","2010-11-30"
"17","Congressional Hearings","CHRG-111shrg66921","CHRG-111shrg66921","Examining Enforcement of the Foreign Corrupt Practices Act","https://www.govinfo.gov/app/details/CHRG-111shrg66921/CHRG-111shrg66921","https://www.govinfo.gov/content/pkg/CHRG-111shrg66921/pdf/CHRG-111shrg66921.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg66921/html/CHRG-111shrg66921.htm","","",""," JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 30, 2010 Serial No. J-111-115 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 66-921 WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free ...","","2010-11-30"
"18","Congressional Hearings","CHRG-111shrg63869","CHRG-111shrg63869","Nomination of Eugene L. Dodaro","https://www.govinfo.gov/app/details/CHRG-111shrg63869/CHRG-111shrg63869","https://www.govinfo.gov/content/pkg/CHRG-111shrg63869/pdf/CHRG-111shrg63869.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg63869/html/CHRG-111shrg63869.htm","","",""," ELEVENTH CONGRESS SECOND SESSION NOMINATION OF EUGENE L. DODARO TO BE COMPTROLLER GENERAL OF THE UNITED STATES, U.S. GOVERNMENT ACCOUNTABILITY OFFICE NOVEMBER 18, 2010 Available via the World Wide Web: http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs U.S. GOVERNMENT PRINTING OFFICE 63-...","","2010-11-18"
"19","Congressional Hearings","CHRG-111shrg63236","CHRG-111shrg63236","Jamming the Ied Assembly Line: Impeding the Flow of Ammonium Nitrate in South and Central Asia","https://www.govinfo.gov/app/details/CHRG-111shrg63236/CHRG-111shrg63236","https://www.govinfo.gov/content/pkg/CHRG-111shrg63236/pdf/CHRG-111shrg63236.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg63236/html/CHRG-111shrg63236.htm","","",""," EASTERN AND SOUTH AND CENTRAL ASIAN AFFAIRS OF THE COMMITTEE ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Printed for the use of the Committee on Foreign Relations Available via the World Wide Web: http://www.gpoaccess.gov/congress/ index.html U.S. GOVERNMENT PRINTING OFFICE 63-236 PDF ...","","2010-11-18"
"20","Congressional Hearings","CHRG-111shrg86770","CHRG-111shrg86770","Assessing the Regulatory and Administrative Burdens on America's Small Businesses","https://www.govinfo.gov/app/details/CHRG-111shrg86770/CHRG-111shrg86770","https://www.govinfo.gov/content/pkg/CHRG-111shrg86770/pdf/CHRG-111shrg86770.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg86770/html/CHRG-111shrg86770.htm","","",""," ENTREPRENEURSHIP UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Printed for the Committee on Small Business and Entrepreneurship Available via the World Wide Web: http://www.fdsys.gov ______ U.S. GOVERNMENT PRINTING OFFICE 86-770 WASHINGTON : 2014 For sale by the Superintendent of Documents, U.S. Government ...","","2010-11-18"
"21","Congressional Hearings","CHRG-111shrg71956","CHRG-111shrg71956","Women's Rights Are Human Rights: U.S. Ratification of the Convention on the Elimination of All Forms of Discrimination Against Women (Cedaw)","https://www.govinfo.gov/app/details/CHRG-111shrg71956/CHRG-111shrg71956","https://www.govinfo.gov/content/pkg/CHRG-111shrg71956/pdf/CHRG-111shrg71956.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg71956/html/CHRG-111shrg71956.htm","","",""," (CEDAW) HEARING before the SUBCOMMITTEE ON HUMAN RIGHTS AND THE LAW of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Serial No. J-111-114 Printed for the use of the Committee on the Judiciary WOMEN'S RIGHTS ARE HUMAN RIGHTS: U.S. RATIFICATION OF THE CONVENTION ON THE ELIMINATION ...","","2010-11-18"
"22","Congressional Hearings","CHRG-111shrg79818","CHRG-111shrg79818","The State of the American Child: Securing Our Children's Future","https://www.govinfo.gov/app/details/CHRG-111shrg79818/CHRG-111shrg79818","https://www.govinfo.gov/content/pkg/CHRG-111shrg79818/pdf/CHRG-111shrg79818.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg79818/html/CHRG-111shrg79818.htm","","",""," ON HEALTH, EDUCATION, LABOR, AND PENSIONS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION ON EXAMINING THE STATE OF THE AMERICAN CHILD, FOCUSING ON SECURING OUR CHILDREN'S FUTURE NOVEMBER 18, 2010 Printed for the use of the Committee on Health, Education, Labor, and Pensions Available via the World Wide Web: http://...","","2010-11-18"
"23","Congressional Hearings","CHRG-111shrg65293","CHRG-111shrg65293","H.R. 4347, to Amend the Indian Self- Determination and Education Assistance Act to Provide Further Self- Governance by Indian Tribes, and for Other Purposes","https://www.govinfo.gov/app/details/CHRG-111shrg65293/CHRG-111shrg65293","https://www.govinfo.gov/content/pkg/CHRG-111shrg65293/pdf/CHRG-111shrg65293.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg65293/html/CHRG-111shrg65293.htm","","",""," AND FOR OTHER PURPOSES HEARING before the COMMITTEE ON INDIAN AFFAIRS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Printed for the use of the Committee on Indian Affairs U.S. GOVERNMENT PRINTING OFFICE 65-293 WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office, http:...","","2010-11-18"
"24","Congressional Hearings","CHRG-111shrg63868","CHRG-111shrg63868","Oversight of Reconstruction Contracts in Afghanistan and the Role of the Special Inspector General","https://www.govinfo.gov/app/details/CHRG-111shrg63868/CHRG-111shrg63868","https://www.govinfo.gov/content/pkg/CHRG-111shrg63868/pdf/CHRG-111shrg63868.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg63868/html/CHRG-111shrg63868.htm","","",""," ON CONTRACTING OVERSIGHT of the COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Available via http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs U.S. GOVERNMENT PRINTING OFFICE 63-868 WASHINGTON : ...","","2010-11-18"
"25","Congressional Hearings","CHRG-111shrg65146","CHRG-111shrg65146","Review of the VA and DOD Integrated Disability Evaluation System","https://www.govinfo.gov/app/details/CHRG-111shrg65146/CHRG-111shrg65146","https://www.govinfo.gov/content/pkg/CHRG-111shrg65146/pdf/CHRG-111shrg65146.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg65146/html/CHRG-111shrg65146.htm","","",""," ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 18, 2010 Printed for the use of the Committee on Veterans' Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.fdsys.gov/ U.S. GOVERNMENT PRINTING OFFICE 65-146 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government ...","","2010-11-18"
"26","Congressional Hearings","CHRG-111shrg70970","CHRG-111shrg70970","Television Viewers, Retransmission Consent, and the Public Interest","https://www.govinfo.gov/app/details/CHRG-111shrg70970/CHRG-111shrg70970","https://www.govinfo.gov/content/pkg/CHRG-111shrg70970/pdf/CHRG-111shrg70970.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg70970/html/CHRG-111shrg70970.htm","","",""," THE INTERNET of the COMMITTEE ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 17, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 70-970 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. ...","","2010-11-17"
"27","Congressional Hearings","CHRG-111shrg70643","CHRG-111shrg70643","Oversight of the Transportation Security Administration","https://www.govinfo.gov/app/details/CHRG-111shrg70643/CHRG-111shrg70643","https://www.govinfo.gov/content/pkg/CHRG-111shrg70643/pdf/CHRG-111shrg70643.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg70643/html/CHRG-111shrg70643.htm","","",""," STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 17, 2010 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 70-643 PDF WASHINGTON : 2011 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-...","","2010-11-17"
"28","Congressional Hearings","CHRG-111shrg24700","CHRG-111shrg24700","Water Resources Development Act: Legislative and Policy Proposals to Benefit the Economy, Create Jobs, Protect Public Safety and Maintain America's Water Resources Infrastructure","https://www.govinfo.gov/app/details/CHRG-111shrg24700/CHRG-111shrg24700","https://www.govinfo.gov/content/pkg/CHRG-111shrg24700/pdf/CHRG-111shrg24700.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg24700/html/CHRG-111shrg24700.htm","","",""," AMERICA'S WATER RESOURCES INFRASTRUCTURE HEARING before the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 17, 2010 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://...","","2010-11-17"
"29","Congressional Hearings","CHRG-111shrg89483","CHRG-111shrg89483","Small Business Access to Capital:","https://www.govinfo.gov/app/details/CHRG-111shrg89483/CHRG-111shrg89483","https://www.govinfo.gov/content/pkg/CHRG-111shrg89483/pdf/CHRG-111shrg89483.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg89483/html/CHRG-111shrg89483.htm","","",""," ENTREPRENEURSHIP UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 17, 2010 Printed for the Committee on Small Business and Entrepreneurship Available via the World Wide Web: http://www.fdsys.gov COMMITTEE ON SMALL BUSINESS AND ENTREPRENEURSHIP ______ U.S. GOVERNMENT PRINTING OFFICE 89-483 PDF WASHINGTON : 2014 For sale ...","","2010-11-17"
"30","Congressional Hearings","CHRG-111shrg61915","CHRG-111shrg61915","Impeachment Trial Committee on the Articles Against Judge G. Thomas Porteous, Jr., Volume 3 of 3, Part D","https://www.govinfo.gov/app/details/CHRG-111shrg61915/CHRG-111shrg61915","https://www.govinfo.gov/content/pkg/CHRG-111shrg61915/pdf/CHRG-111shrg61915.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg61915/html/CHRG-111shrg61915.htm","","",""," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION ON THE ARTICLES OF IMPEACHMENT AGAINST JUDGE G. THOMAS PORTEOUS, JR., A JUDGE IN THE UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF LOUISIANA November 16, 2010 Volume 3 of 3, Part D [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://...","","2010-11-16"
"31","Congressional Hearings","CHRG-111shrg57952","CHRG-111shrg57952","Impeachment Trial Committee on the Articles Against Judge G. Thomas Porteous, Jr., Volume 1 of 3, Part A","https://www.govinfo.gov/app/details/CHRG-111shrg57952/CHRG-111shrg57952","https://www.govinfo.gov/content/pkg/CHRG-111shrg57952/pdf/CHRG-111shrg57952.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg57952/html/CHRG-111shrg57952.htm","","",""," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION ON THE ARTICLES OF IMPEACHMENT AGAINST JUDGE G. THOMAS PORTEOUS, JR., A JUDGE IN THE UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF LOUISIANA November 16, 2010 Volume 1 of 3, Part A [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://...","","2010-11-16"
"32","Congressional Hearings","CHRG-111shrg63866","CHRG-111shrg63866","Security Clearance Reform: Setting a Course for Sustainability","https://www.govinfo.gov/app/details/CHRG-111shrg63866/CHRG-111shrg63866","https://www.govinfo.gov/content/pkg/CHRG-111shrg63866/pdf/CHRG-111shrg63866.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg63866/html/CHRG-111shrg63866.htm","","","",", AND THE DISTRICT OF COLUMBIA SUBCOMMITTEE of the COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION NOVEMBER 16, 2010 Available via the World Wide Web: http://www.fdsys.gov U.S. GOVERNMENT PRINTING OFFICE 63-866 WASHINGTON : 2011 For sale by the Superintendent of ...","","2010-11-16"
"33","Congressional Hearings","CHRG-111shrg61913","CHRG-111shrg61913","Impeachment Trial Committee on the Articles Against Judge G. Thomas Porteous, Jr., Volume 3 of 3, Part B","https://www.govinfo.gov/app/details/CHRG-111shrg61913/CHRG-111shrg61913","https://www.govinfo.gov/content/pkg/CHRG-111shrg61913/pdf/CHRG-111shrg61913.pdf","https://www.govinfo.gov/content/pkg/CHRG-111shrg61913/html/CHRG-111shrg61913.htm","","",""," UNITED STATES SENATE ONE HUNDRED ELEVENTH CONGRESS SECOND SESSION ON THE ARTICLES OF IMPEACHMENT AGAINST JUDGE G. THOMAS PORTEOUS, JR., A JUDGE IN THE UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF LOUISIANA November 16, 2010 Volume 3 of 3, Part B [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://...","","2010-11-16"
