"Search Terms","Hearings"
"Total Count","384"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-114shrg23027","CHRG-114shrg23027","The Economic Outlook","https://www.govinfo.gov/app/details/CHRG-114shrg23027/CHRG-114shrg23027","https://www.govinfo.gov/content/pkg/CHRG-114shrg23027/pdf/CHRG-114shrg23027.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23027/html/CHRG-114shrg23027.htm","","",""," SESSION NOVEMBER 17, 2016 Printed for the use of the Joint Economic Committee [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 23-027 WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government Publishing Office, Internet:bookstore.gpo.gov. Phone:toll free (866)512-1800;DC area (202)512-1800 Fax:(202) ...","","2016-11-17"
"12","Congressional Hearings","CHRG-114shrg69104719","CHRG-114shrg69104719","Transportation and Housing and Urban Development, and Related Agencies Appropriations for Fiscal Year 2017","https://www.govinfo.gov/app/details/CHRG-114shrg69104719/CHRG-114shrg69104719","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104719/pdf/CHRG-114shrg69104719.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104719/html/CHRG-114shrg69104719.htm","","","","Subcommittee on the Committee on Appropriations, Washington, DC. The subcommittee met at 2:20 p.m., in room SD-192, Dirksen Senate Office Building, Hon. Susan Collins, (chairman) presiding. Present: Senators Collins, Cassidy, Daines, Reed, and Murphy. The Automated and Self-Driving Vehicle Revolution: What is the Role of Government? opening ...","","2016-11-16"
"13","Congressional Hearings","CHRG-114shrg25407","CHRG-114shrg25407","Exploring Augmented Reality","https://www.govinfo.gov/app/details/CHRG-114shrg25407/CHRG-114shrg25407","https://www.govinfo.gov/content/pkg/CHRG-114shrg25407/pdf/CHRG-114shrg25407.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg25407/html/CHRG-114shrg25407.htm","","",""," CONGRESS SECOND SESSION NOVEMBER 16, 2016 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 25-407 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov. For more ...","","2016-11-16"
"14","Congressional Hearings","CHRG-114shrg24801","CHRG-114shrg24801","Nominations of Hon. Robert G. Taub and Hon. Mark D. Acton","https://www.govinfo.gov/app/details/CHRG-114shrg24801/CHRG-114shrg24801","https://www.govinfo.gov/content/pkg/CHRG-114shrg24801/pdf/CHRG-114shrg24801.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg24801/html/CHRG-114shrg24801.htm","","","","UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION NOMINATIONS OF ROBERT G. TAUB AND HON. MARK D. ACTON TO BE COMMISSIONERS, POSTAL REGULATORY COMMISSION NOVEMBER 15, 2016 Available via the World Wide Web: http://www.fdsys.gov/ Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC(S) NOT ...","","2016-11-15"
"15","Congressional Hearings","CHRG-114shrg22605","CHRG-114shrg22605","Examining the Impacts of the Federal African Elephant Ivory Ban and Related State Laws","https://www.govinfo.gov/app/details/CHRG-114shrg22605/CHRG-114shrg22605","https://www.govinfo.gov/content/pkg/CHRG-114shrg22605/pdf/CHRG-114shrg22605.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22605/html/CHRG-114shrg22605.htm","","","",", WATER, AND WILDLIFE of the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION OCTOBER 20, 2016 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys U.S. GOVERNMENT ...","","2016-10-20"
"16","Congressional Hearings","CHRG-114shrg22849","CHRG-114shrg22849","Opportunities for Federal and Non-Federal Partnerships in Integrated Water Management and Efforts to Improve Water Security in Hawaii","https://www.govinfo.gov/app/details/CHRG-114shrg22849/CHRG-114shrg22849","https://www.govinfo.gov/content/pkg/CHRG-114shrg22849/pdf/CHRG-114shrg22849.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22849/html/CHRG-114shrg22849.htm","","",""," FIELD HEARING BEFORE THE COMMITTEE ON ENERGY AND NATURAL RESOURCES UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION OCTOBER 18, 2016 [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Printed for the use of the Committee on Energy and Natural Resources _________ U.S. GOVERNMENT PUBLISHING OFFICE 22-849 WASHINGTON : 2017 For sale by the ...","","2016-10-18"
"17","Congressional Hearings","CHRG-114shrg23535","CHRG-114shrg23535","The Theft, Illegal Possession, Sale, Transfer, and Export of Tribal Cultural Items","https://www.govinfo.gov/app/details/CHRG-114shrg23535/CHRG-114shrg23535","https://www.govinfo.gov/content/pkg/CHRG-114shrg23535/pdf/CHRG-114shrg23535.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23535/html/CHRG-114shrg23535.htm","","",""," UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION OCTOBER 18, 2016 Printed for the use of the Committee on Indian Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 23-535 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government Publishing Office, Internet:...","","2016-10-18"
"18","Congressional Hearings","CHRG-114shrg69104667","CHRG-114shrg69104667","Legislative Branch Appropriations for Fiscal Year 2017","https://www.govinfo.gov/app/details/CHRG-114shrg69104667/CHRG-114shrg69104667","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104667/pdf/CHRG-114shrg69104667.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104667/html/CHRG-114shrg69104667.htm","","",""," [Clerk's note.--The subcommittee did not hold formal hearings for the Government Publishing Office, Office of Compliance, Open World Leadership Center, and the Office of the Secretary of the Senate. Following are the statements submitted by them:] U.S. GOVERNMENT PUBLISHING OFFICE Prepared Statement of Davita Vance-Cooks, Director gpo's ...","","2016-10-12"
"19","Congressional Hearings","CHRG-114shrg22221","CHRG-114shrg22221","Epipen Price Increases: How Regulatory Barriers Inhibit Pharmaceutical Competition","https://www.govinfo.gov/app/details/CHRG-114shrg22221/CHRG-114shrg22221","https://www.govinfo.gov/content/pkg/CHRG-114shrg22221/pdf/CHRG-114shrg22221.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22221/html/CHRG-114shrg22221.htm","","","","FAMILIES OF THE COMMITTEE ON HEALTH, EDUCATION, LABOR, AND PENSIONS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION ON EXAMINING EPIPEN PRICE INCREASES, FOCUSING ON HOW REGULATORY BARRIERS INHIBIT PHARMACEUTICAL COMPETITION OCTOBER 7, 2016 (Lexington, KY) Printed for the use of the Committee on Health, Education, Labor, and ...","","2016-10-07"
"20","Congressional Hearings","CHRG-114shrg22579","CHRG-114shrg22579","Examining the Local Impacts of Epa's Climate Regulations","https://www.govinfo.gov/app/details/CHRG-114shrg22579/CHRG-114shrg22579","https://www.govinfo.gov/content/pkg/CHRG-114shrg22579/pdf/CHRG-114shrg22579.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22579/html/CHRG-114shrg22579.htm","","",""," COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION OCTOBER 5, 2016--LOGAN, WV Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys ______ U.S. GOVERNMENT PUBLISHING OFFICE ...","","2016-10-05"
"21","Congressional Hearings","CHRG-114shrg93106","CHRG-114shrg93106","Commerce, Justice, Science, and Related Agencies Appropriations for Fiscal Year 2016","https://www.govinfo.gov/app/details/CHRG-114shrg93106/CHRG-114shrg93106","https://www.govinfo.gov/content/pkg/CHRG-114shrg93106/pdf/CHRG-114shrg93106.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg93106/html/CHRG-114shrg93106.htm","","",""," 114th CONGRESS, FIRST SESSION H.R. 2578 BUREAU OF ALCOHOL, TOBACCO, FIREARMS AND EXPLOSIVES DEPARTMENT OF COMMERCE--OFFICE OF THE SECRETARY DEPARTMENT OF JUSTICE--OFFICE OF THE ATTORNEY GENERAL DRUG ENFORCEMENT ADMINISTRATION FEDERAL BUREAU OF INVESTIGATION NATIONAL AERONAUTICS AND SPACE ADMINISTRATION NONDEPARTMENTAL WITNESSES UNITED STATES ...","","2016-09-30"
"22","Congressional Hearings","CHRG-114shrg23786","CHRG-114shrg23786","Understanding the Millennial Perspective in Deciding to Pursue and Remain in Federal Employment","https://www.govinfo.gov/app/details/CHRG-114shrg23786/CHRG-114shrg23786","https://www.govinfo.gov/content/pkg/CHRG-114shrg23786/pdf/CHRG-114shrg23786.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23786/html/CHRG-114shrg23786.htm","","",""," AFFAIRS AND FEDERAL MANAGEMENT OF THE COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 29, 2016 Available via http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S...","","2016-09-29"
"23","Congressional Hearings","CHRG-114shrg26911","CHRG-114shrg26911","Regional Impact of the Syria Conflict: Syria, Turkey and Iraq","https://www.govinfo.gov/app/details/CHRG-114shrg26911/CHRG-114shrg26911","https://www.govinfo.gov/content/pkg/CHRG-114shrg26911/pdf/CHRG-114shrg26911.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg26911/html/CHRG-114shrg26911.htm","","","","ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 29, 2016 Printed for the use of the Committee on Foreign Relations [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.fdsys.gpo.gov U.S. GOVERNMENT PUBLISHING OFFICE 26-911 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government ...","","2016-09-29"
"24","Congressional Hearings","CHRG-114shrg27084","CHRG-114shrg27084","The Persistent Threat of North Korea and Developing an Effective U.S. Response","https://www.govinfo.gov/app/details/CHRG-114shrg27084/CHRG-114shrg27084","https://www.govinfo.gov/content/pkg/CHRG-114shrg27084/pdf/CHRG-114shrg27084.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg27084/html/CHRG-114shrg27084.htm","","",""," AND INTERNATIONAL CYBERSECURITY POLICY OF THE COMMITTEE ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 28, 2016 Printed for the use of the Committee on Foreign Relations Available via the World Wide Web: http://www.fdsys.gpo.gov U.S. GOVERNMENT PUBLISHING OFFICE 27-084 PDF WASHINGTON : 2017 ...","","2016-09-28"
"25","Congressional Hearings","CHRG-114shrg25160","CHRG-114shrg25160","Fifteen Years After 9/11: Threats to the Homeland","https://www.govinfo.gov/app/details/CHRG-114shrg25160/CHRG-114shrg25160","https://www.govinfo.gov/content/pkg/CHRG-114shrg25160/pdf/CHRG-114shrg25160.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg25160/html/CHRG-114shrg25160.htm","","",""," SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 27, 2016 Available via the World Wide Web: http://www.fdsys.gov/ Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 25-160 PDF WASHINGTON : 2018 For sale by the Superintendent...","","2016-09-27"
"26","Congressional Hearings","CHRG-114shrg25376","CHRG-114shrg25376","Oversight of the Federal Trade Commission","https://www.govinfo.gov/app/details/CHRG-114shrg25376/CHRG-114shrg25376","https://www.govinfo.gov/content/pkg/CHRG-114shrg25376/pdf/CHRG-114shrg25376.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg25376/html/CHRG-114shrg25376.htm","","","","ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 27, 2016 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 25-376 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: ...","","2016-09-27"
"27","Congressional Hearings","CHRG-114shrg22966","CHRG-114shrg22966","Open Hearing with Hon. Robert Cardillo, Director, National Geospatial-Intelligence Agency","https://www.govinfo.gov/app/details/CHRG-114shrg22966/CHRG-114shrg22966","https://www.govinfo.gov/content/pkg/CHRG-114shrg22966/pdf/CHRG-114shrg22966.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22966/html/CHRG-114shrg22966.htm","","",""," OF THE UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION TUESDAY, SEPTEMBER 27, 2016 Printed for the use of the Select Committee on Intelligence [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.fdsys.gov U.S. GOVERNMENT PUBLISHING OFFICE 22-966 PDF WASHINGTON : 2017 For sale by the ...","","2016-09-27"
"28","Congressional Hearings","CHRG-114shrg23011","CHRG-114shrg23011","Oversight of the HUD Inspection Process","https://www.govinfo.gov/app/details/CHRG-114shrg23011/CHRG-114shrg23011","https://www.govinfo.gov/content/pkg/CHRG-114shrg23011/pdf/CHRG-114shrg23011.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23011/html/CHRG-114shrg23011.htm","","","","COMMITTEE ON BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION ON EXPLORING THE HUD INSPECTION PROCESS, FOCUSING SPECIFICALLY ON PROJECT- BASED SECTION 8 HOUSING INSPECTIONS, IN WHICH RESIDENTS' DEPLORABLE LIVING CONDITIONS HAVE BEEN EXPOSED IN FLORIDA AND OTHER STATES, AND EXPLORING SOLUTIONS FOR...","","2016-09-22"
"29","Congressional Hearings","CHRG-114shrg21905","CHRG-114shrg21905","Exploring Current Practices in Cosmetic Development and Safety","https://www.govinfo.gov/app/details/CHRG-114shrg21905/CHRG-114shrg21905","https://www.govinfo.gov/content/pkg/CHRG-114shrg21905/pdf/CHRG-114shrg21905.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg21905/html/CHRG-114shrg21905.htm","","",""," STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION ON EXAMINING EXPLORING CURRENT PRACTICES IN COSMETIC DEVELOPMENT AND SAFETY, INCLUDING S. 1014, TO AMEND THE FEDERAL FOOD, DRUG, AND COSMETIC ACT TO ENSURE THE SAFETY OF COSMETICS SEPTEMBER 22, 2016 Printed for the use of the Committee on Health, Education, Labor, and Pensions [...","","2016-09-22"
"30","Congressional Hearings","CHRG-114shrg26841","CHRG-114shrg26841","U.S. National Security Challenges and Ongoing Military Operations","https://www.govinfo.gov/app/details/CHRG-114shrg26841/CHRG-114shrg26841","https://www.govinfo.gov/content/pkg/CHRG-114shrg26841/pdf/CHRG-114shrg26841.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg26841/html/CHRG-114shrg26841.htm","","",""," SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 22, 2016 Printed for the use of the Committee on Armed Services [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.fdsys.gov/ ______ U.S. GOVERNMENT PUBLISHING OFFICE 26-841 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. ...","","2016-09-22"
"31","Congressional Hearings","CHRG-114shrg22000","CHRG-114shrg22000","Pending Legislation","https://www.govinfo.gov/app/details/CHRG-114shrg22000/CHRG-114shrg22000","https://www.govinfo.gov/content/pkg/CHRG-114shrg22000/pdf/CHRG-114shrg22000.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg22000/html/CHRG-114shrg22000.htm","","",""," SECOND SESSION S. 346 S. 3203 S. 437 S. 3204 S. 1416 S. 3254 S. 2056 S. 3273 S. 2380 S. 3312 S. 2681 S. 3315 S. 2991 S. 3316 S. 3049 S. 3317 S. 3102 H.R. 1838 S. 3167 H.R. 2009 S. 3192 SEPTEMBER 22, 2016 Printed for the use of the Committee on Energy and Natural Resources Available via the World Wide Web: http://www.govinfo.gov PENDING LEGISLATION...","","2016-09-22"
"32","Congressional Hearings","CHRG-114shrg23559","CHRG-114shrg23559","Continued Review of Agency Regulatory Guidance, Part III","https://www.govinfo.gov/app/details/CHRG-114shrg23559/CHRG-114shrg23559","https://www.govinfo.gov/content/pkg/CHRG-114shrg23559/pdf/CHRG-114shrg23559.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23559/html/CHRG-114shrg23559.htm","","",""," of the COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION SEPTEMBER 22, 2016 Available via http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] ______ U.S. GOVERNMENT PUBLISHING ...","","2016-09-22"
"33","Congressional Hearings","CHRG-114shrg69104747","CHRG-114shrg69104747","Prioritizing Public Health: The FDA's Role in the Generic Drug Marketplace","https://www.govinfo.gov/app/details/CHRG-114shrg69104747/CHRG-114shrg69104747","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104747/pdf/CHRG-114shrg69104747.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg69104747/html/CHRG-114shrg69104747.htm","","",""," Development, Food and Drug Administration and Related Agencies, Committee on Appropriations, Washington, DC. The subcommittee met at 3:02 p.m. in room SD-192, Dirksen Senate Office Building, Hon. Jerry Moran (chairman) presiding. Present: Senators Moran, Collins, Daines, Merkley, Tester, and Udall. OPENING STATEMENT OF SENATOR JERRY MORAN ...","","2016-09-21"
"34","Congressional Hearings","CHRG-114shrg23439","CHRG-114shrg23439","The Terror Financing Risks of America's $400 Million Cash Payment to Iran","https://www.govinfo.gov/app/details/CHRG-114shrg23439/CHRG-114shrg23439","https://www.govinfo.gov/content/pkg/CHRG-114shrg23439/pdf/CHRG-114shrg23439.pdf","https://www.govinfo.gov/content/pkg/CHRG-114shrg23439/html/CHRG-114shrg23439.htm","","",""," TRADE AND FINANCE of the COMMITTEE ON BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED FOURTEENTH CONGRESS SECOND SESSION ON EXAMINING THE TERRORISM FINANCING RISKS OF ALLOWING THE ISLAMIC REPUBLIC OF IRAN TO GAIN ACCESS TO LARGE AMOUNTS OF HARD CURRENCY AND THE U.S. GOVERNMENT'S PAYMENTS OF $1.7 BILLION IN FOREIGN ...","","2016-09-21"
