"Search Terms","Hearings"
"Total Count","480"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-113shrg95891","CHRG-113shrg95891","Authorization for the Use of Military Force Against ISIL","https://www.govinfo.gov/app/details/CHRG-113shrg95891/CHRG-113shrg95891","https://www.govinfo.gov/content/pkg/CHRG-113shrg95891/pdf/CHRG-113shrg95891.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg95891/html/CHRG-113shrg95891.htm","","",""," THIRTEENTH CONGRESS SECOND SESSION DECEMBER 9, 2014 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys/ U.S. GOVERNMENT PUBLISHING OFFICE 95-891 PDF WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S. Government Publishing...","","2014-12-09"
"12","Congressional Hearings","CHRG-113shrg28426","CHRG-113shrg28426","Campus Sexual Assault: The Roles and Responsibilities of Law Enforcement","https://www.govinfo.gov/app/details/CHRG-113shrg28426/CHRG-113shrg28426","https://www.govinfo.gov/content/pkg/CHRG-113shrg28426/pdf/CHRG-113shrg28426.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg28426/html/CHRG-113shrg28426.htm","","",""," COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 9, 2014 Serial No. J-113-76 Printed for the use of the Committee on the Judiciary [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] ______ U.S. GOVERNMENT PUBLISHING OFFICE 28-426 PDF WASHINGTON : 2018 COMMITTEE ON THE JUDICIARY PATRICK J. LEAHY, ...","","2014-12-09"
"13","Congressional Hearings","CHRG-113shrg28427","CHRG-113shrg28427","The State of Civil and Human Rights in the United States","https://www.govinfo.gov/app/details/CHRG-113shrg28427/CHRG-113shrg28427","https://www.govinfo.gov/content/pkg/CHRG-113shrg28427/pdf/CHRG-113shrg28427.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg28427/html/CHRG-113shrg28427.htm","","","","RIGHTS of the COMMITTEE ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 9, 2014 Serial No. J-113-77 Printed for the use of the Committee on the Judiciary [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] S. Hrg. 113-895 THE STATE OF CIVIL AND HUMAN RIGHTS IN THE UNITED STATES HEARING before the SUBCOMMITTEE ON ...","","2014-12-09"
"14","Congressional Hearings","CHRG-113shrg91860","CHRG-113shrg91860","HONORABLE NOMINATION","https://www.govinfo.gov/app/details/CHRG-113shrg91860/CHRG-113shrg91860","https://www.govinfo.gov/content/pkg/CHRG-113shrg91860/pdf/CHRG-113shrg91860.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg91860/html/CHRG-113shrg91860.htm","","",""," SECOND SESSION ON NOMINATION OF COLETTE D. HONORABLE TO BE A MEMBER OF THE FEDERAL ENERGY REGULATORY COMMISSION DECEMBER 4, 2014 [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Printed for the use of the Committee on Energy and Natural Resources U.S. GOVERNMENT PRINTING OFFICE 91-860 PDF WASHINGTON : 2014 For sale by the Superintendent of Documents, U.S. ...","","2014-12-04"
"15","Congressional Hearings","CHRG-113shrg21223","CHRG-113shrg21223","The Fans Act: Are Sports Blackouts and Antitrust Exemptions Harming Fans, Consumers, and the Games Themselves?","https://www.govinfo.gov/app/details/CHRG-113shrg21223/CHRG-113shrg21223","https://www.govinfo.gov/content/pkg/CHRG-113shrg21223/pdf/CHRG-113shrg21223.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg21223/html/CHRG-113shrg21223.htm","","",""," ON THE JUDICIARY UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 4, 2014 Serial No. J-113-75 Printed for the use of the Committee on the Judiciary [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 21-223 PDF WASHINGTON : 2017 For sale by the Superintendent of Documents, U.S. Government ...","","2014-12-04"
"16","Congressional Hearings","CHRG-113shrg98203","CHRG-113shrg98203","Nrc's Implementation of the Fukushima Near-Term Task Force Recommendations and Other Actions to Enhance and Maintain Nuclear Safety","https://www.govinfo.gov/app/details/CHRG-113shrg98203/CHRG-113shrg98203","https://www.govinfo.gov/content/pkg/CHRG-113shrg98203/pdf/CHRG-113shrg98203.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg98203/html/CHRG-113shrg98203.htm","","",""," BEFORE THE COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys U.S. GOVERNMENT PUBLISHING OFFICE ...","","2014-12-03"
"17","Congressional Hearings","CHRG-113shrg95743","CHRG-113shrg95743","Nominations to the National Highway Traffic Safety Administration, U.S. Department of Transportation and the National Transportation Safety Board","https://www.govinfo.gov/app/details/CHRG-113shrg95743/CHRG-113shrg95743","https://www.govinfo.gov/content/pkg/CHRG-113shrg95743/pdf/CHRG-113shrg95743.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg95743/html/CHRG-113shrg95743.htm","","","","SAFETY BOARD HEARING BEFORE THE COMMITTEE ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 95-743 PDF WASHINGTON : 2015 ...","","2014-12-03"
"18","Congressional Hearings","CHRG-113shrg92750","CHRG-113shrg92750","Evaluating the Impact of the ""Umbrella Movement""","https://www.govinfo.gov/app/details/CHRG-113shrg92750/CHRG-113shrg92750","https://www.govinfo.gov/content/pkg/CHRG-113shrg92750/pdf/CHRG-113shrg92750.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg92750/html/CHRG-113shrg92750.htm","","",""," ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Foreign Relations Available via the World Wide Web: http://www.gpo.gov/fdsys/ U.S. GOVERNMENT PRINTING OFFICE 92-750 WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S. Government ...","","2014-12-03"
"19","Congressional Hearings","CHRG-113shrg94365","CHRG-113shrg94365","Farmers and Fresh Water: Voluntary Conservation to Protect our Land and Waters.","https://www.govinfo.gov/app/details/CHRG-113shrg94365/CHRG-113shrg94365","https://www.govinfo.gov/content/pkg/CHRG-113shrg94365/pdf/CHRG-113shrg94365.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg94365/html/CHRG-113shrg94365.htm","","",""," AND FORESTRY UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Agriculture, Nutrition and Forestry Available via the World Wide Web: http://www.fdsys.gov/ ______ U.S. GOVERNMENT PUBLISHING OFFICE 94-365 PDF WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S....","","2014-12-03"
"20","Congressional Hearings","CHRG-113shrg91803","CHRG-113shrg91803","Hepatitis C and Veterans","https://www.govinfo.gov/app/details/CHRG-113shrg91803/CHRG-113shrg91803","https://www.govinfo.gov/content/pkg/CHRG-113shrg91803/pdf/CHRG-113shrg91803.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg91803/html/CHRG-113shrg91803.htm","","",""," SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Veterans' Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.fdsys.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 91-803 PDF WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: ...","","2014-12-03"
"21","Congressional Hearings","CHRG-113shrg94819","CHRG-113shrg94819","Natural Gas Vehicles: Fueling American Jobs, Enhancing Energy Security, and Achieving Emissions Benefits","https://www.govinfo.gov/app/details/CHRG-113shrg94819/CHRG-113shrg94819","https://www.govinfo.gov/content/pkg/CHRG-113shrg94819/pdf/CHRG-113shrg94819.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg94819/html/CHRG-113shrg94819.htm","","",""," ON ENERGY, NATURAL RESOURCES, AND INFRASTRUCTURE of the COMMITTEE ON FINANCE UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Printed for the use of the Committee on Finance ______ U.S. GOVERNMENT PUBLISHING OFFICE 94-819 PDF WASHINGTON : 2015 For sale by the ...","","2014-12-03"
"22","Congressional Hearings","CHRG-113shrg95460","CHRG-113shrg95460","Dismantling Iran's Nuclear Weapons Program: Next Steps to Achieve a Comprehensive Deal","https://www.govinfo.gov/app/details/CHRG-113shrg95460/CHRG-113shrg95460","https://www.govinfo.gov/content/pkg/CHRG-113shrg95460/pdf/CHRG-113shrg95460.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg95460/html/CHRG-113shrg95460.htm","","",""," UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 3, 2014 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys/ U.S. GOVERNMENT PUBLISHING OFFICE 95-460 PDF WASHINGTON : 2015 For sale by the Superintendent of ...","","2014-12-03"
"23","Congressional Hearings","CHRG-113shrg98202","CHRG-113shrg98202","Innovation and the Utilities of the Future: How Local Water Treatment Facilities Are Leading the Way to Better Manage Wastewater and Water Supplies","https://www.govinfo.gov/app/details/CHRG-113shrg98202/CHRG-113shrg98202","https://www.govinfo.gov/content/pkg/CHRG-113shrg98202/pdf/CHRG-113shrg98202.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg98202/html/CHRG-113shrg98202.htm","","","","WATER SUPPLIES HEARING before the SUBCOMMITTEE ON WATER AND WILDLIFE of the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 2, 2014 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: ...","","2014-12-02"
"24","Congressional Hearings","CHRG-113shrg98201","CHRG-113shrg98201","Legislative Hearing to Examine S. 2911, Super Pollutants Act of 2014","https://www.govinfo.gov/app/details/CHRG-113shrg98201/CHRG-113shrg98201","https://www.govinfo.gov/content/pkg/CHRG-113shrg98201/pdf/CHRG-113shrg98201.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg98201/html/CHRG-113shrg98201.htm","","",""," STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 2, 2014 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys U.S. GOVERNMENT PUBLISHING OFFICE 98-201 PDF WASHINGTON : 2016 For sale by the Superintendent of ...","","2014-12-02"
"25","Congressional Hearings","CHRG-113shrg96245","CHRG-113shrg96245","Addressing Domestic Violence in Professional Sports","https://www.govinfo.gov/app/details/CHRG-113shrg96245/CHRG-113shrg96245","https://www.govinfo.gov/content/pkg/CHRG-113shrg96245/pdf/CHRG-113shrg96245.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg96245/html/CHRG-113shrg96245.htm","","",""," SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION DECEMBER 2, 2014 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 96-245 PDF WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://...","","2014-12-02"
"26","Congressional Hearings","CHRG-113shrg93411","CHRG-113shrg93411","Improving Financial Institution Supervision: Examining and Addressing Regulatory Capture","https://www.govinfo.gov/app/details/CHRG-113shrg93411/CHRG-113shrg93411","https://www.govinfo.gov/content/pkg/CHRG-113shrg93411/pdf/CHRG-113shrg93411.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg93411/html/CHRG-113shrg93411.htm","","",""," INSTITUTIONS AND CONSUMER PROTECTION of the COMMITTEE ON BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION ON EXAMINING THE CAUSES, IMPLICATIONS, AND POTENTIAL METHODS OF ADDRESSING REGULATORY CAPTURE NOVEMBER 21, 2014 Printed for the use of the Committee on Banking, Housing, and Urban Affairs ...","","2014-11-21"
"27","Congressional Hearings","CHRG-113shrg24460","CHRG-113shrg24460","Nomination of Lauren Mcferran to Serve as a Member of the National Labor Relations Board","https://www.govinfo.gov/app/details/CHRG-113shrg24460/CHRG-113shrg24460","https://www.govinfo.gov/content/pkg/CHRG-113shrg24460/pdf/CHRG-113shrg24460.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg24460/html/CHRG-113shrg24460.htm","","","",", LABOR, AND PENSIONS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION ON NOMINATION OF LAUREN McFERRAN TO SERVE AS A MEMBER OF THE NATIONAL LABOR RELATIONS BOARD NOVEMBER 20, 2014 Printed for the use of the Committee on Health, Education, Labor, and Pensions [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide...","","2014-11-20"
"28","Congressional Hearings","CHRG-113shrg91653","CHRG-113shrg91653","Wall Street Bank Involvement with Physical Commodities","https://www.govinfo.gov/app/details/CHRG-113shrg91653/CHRG-113shrg91653","https://www.govinfo.gov/content/pkg/CHRG-113shrg91653/pdf/CHRG-113shrg91653.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg91653/html/CHRG-113shrg91653.htm","","","","ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION VOLUME 2 OF 2 NOVEMBER 20 and 21, 2014 Available via the World Wide Web: http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs VOLUME 2 OF 2 S. Hrg. 113-501 WALL STREET BANK INVOLVEMENT ...","","2014-11-20"
"29","Congressional Hearings","CHRG-113shrg91522","CHRG-113shrg91522","Wall Street Bank Involvement","https://www.govinfo.gov/app/details/CHRG-113shrg91522/CHRG-113shrg91522","https://www.govinfo.gov/content/pkg/CHRG-113shrg91522/pdf/CHRG-113shrg91522.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg91522/html/CHRG-113shrg91522.htm","","","","ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION VOLUME 1 OF 2 NOVEMBER 20 and 21, 2014 Available via the World Wide Web: http://www.fdsys.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs S. Hrg. 113-501 WALL STREET BANK INVOLVEMENT WITH PHYSICAL ...","","2014-11-20"
"30","Congressional Hearings","CHRG-113shrg29497","CHRG-113shrg29497","Hearing to Consider the Nomination of Mr. Nicholas J. Rasmussen to Serve as Director of the National Counterterrorism Center","https://www.govinfo.gov/app/details/CHRG-113shrg29497/CHRG-113shrg29497","https://www.govinfo.gov/content/pkg/CHRG-113shrg29497/pdf/CHRG-113shrg29497.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg29497/html/CHRG-113shrg29497.htm","","","","BEFORE THE SELECT COMMITTEE ON INTELLIGENCE OF THE UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION THURSDAY, NOVEMBER 20, 2014 Printed for the use of the Select Committee on Intelligence [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 29-497 PDF ...","","2014-11-20"
"31","Congressional Hearings","CHRG-113shrg95291","CHRG-113shrg95291","Examining Takata Airbag Defects and the Vehicle Recall Process","https://www.govinfo.gov/app/details/CHRG-113shrg95291/CHRG-113shrg95291","https://www.govinfo.gov/content/pkg/CHRG-113shrg95291/pdf/CHRG-113shrg95291.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg95291/html/CHRG-113shrg95291.htm","","","","UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION NOVEMBER 20, 2014 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 95-291 PDF WASHINGTON : 2015 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http...","","2014-11-20"
"32","Congressional Hearings","CHRG-113shrg24459","CHRG-113shrg24459","Why Are Some Generic Drugs Skyrocketing in Price?","https://www.govinfo.gov/app/details/CHRG-113shrg24459/CHRG-113shrg24459","https://www.govinfo.gov/content/pkg/CHRG-113shrg24459/pdf/CHRG-113shrg24459.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg24459/html/CHRG-113shrg24459.htm","","","",", EDUCATION, LABOR, AND PENSIONS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION ON EXAMINING THE PRICING OF GENERIC DRUGS NOVEMBER 20, 2014 Printed for the use of the Committee on Health, Education, Labor, and Pensions [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.gpo.gov/fdsys/ U.S. ...","","2014-11-20"
"33","Congressional Hearings","CHRG-113shrg93421","CHRG-113shrg93421","The Federal Housing Finance Agency: Balancing Stability, Growth, and Affordability in the Mortgage Market","https://www.govinfo.gov/app/details/CHRG-113shrg93421/CHRG-113shrg93421","https://www.govinfo.gov/content/pkg/CHRG-113shrg93421/pdf/CHRG-113shrg93421.pdf","https://www.govinfo.gov/content/pkg/CHRG-113shrg93421/html/CHRG-113shrg93421.htm","","",""," ON BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED THIRTEENTH CONGRESS SECOND SESSION ON EXAMINING THE OPERATIONS AND REGULATORY PRACTICES AT THE FEDERAL HOUSING FINANCE AGENCY AND THEIR IMPACT ON THE MORTGAGE MARKET NOVEMBER 19, 2014 Printed for the use of the Committee on Banking, Housing, and Urban Affairs [GRAPHIC(S) NOT ...","","2014-11-19"
