,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
0,07/20/22,10:10AM,https://www.appropriations.senate.gov//hearings/food-safety-and-the-food-and-drug-administration,Subcommittee Hearing:Food Safety and the Food and Drug Administration,Dirksen Senate Office Building SD-124 ,Approporiations,2022-07-15,,"['Robert Califf', 'Frank Yiannas, M.P.H.', 'Susan, T. Mayne, Ph. D', 'Michael C. Rogers, M.S.', 'Brian Ronholm', 'Sarah Gallo']","['', '', '', '', '', '']","[('Robert Califf', ''), ('Frank Yiannas, M.P.H.', ''), ('Susan, T. Mayne, Ph. D', ''), ('Michael C. Rogers, M.S.', ''), ('Brian Ronholm', ''), ('Sarah Gallo', '')]"
1,07/13/22,09:30AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-fiscal-year-2023-presidents-budget-for-the-department-of-interior,Subcommittee Hearing:A Review of the Fiscal Year 2023 President’s Budget for the Department of Interior,Dirksen Senate Office Building SD-124 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=8157D1D2-5056-A066-60A9-8F07A87B8619,['Deb Haaland'],[''],"[('Deb Haaland', '')]"
2,06/22/22,04:15PM,https://www.appropriations.senate.gov//hearings/a-review-of-the-fiscal-year-2023-budget-requests-of-the-library-of-congress-and-the-government-accountability-office-,Subcommittee Hearing:A Review of the Fiscal Year 2023 Budget Requests of the Library of Congress and the Government Accountability Office ,Dirksen Senate Office Building SD-138 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=7FF76592-5056-A066-6015-6AC224B0C16A,"['Carla Hayden', 'Gene Dodaro']","['https://www.appropriations.senate.gov/imo/media/doc/LOC_Librarian%20of%20Congress_Senate%20Written%20Testimony_FY231.pdf', 'https://www.appropriations.senate.gov/imo/media/doc/GAO_Dodaro_Senate%20Written%20Testimony_FY23.pdf']","[('Carla Hayden', 'https://www.appropriations.senate.gov/imo/media/doc/LOC_Librarian%20of%20Congress_Senate%20Written%20Testimony_FY231.pdf'), ('Gene Dodaro', 'https://www.appropriations.senate.gov/imo/media/doc/GAO_Dodaro_Senate%20Written%20Testimony_FY23.pdf')]"
3,06/22/22,09:30AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-activities-and-fiscal-year-2023-funding-request-of-the-office-of-the-us-trade-representative,Subcommittee Hearing:A Review of the Activities and Fiscal Year 2023 Funding Request of the Office of the U.S. Trade Representative,Dirksen Senate Office Building SD-192 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=7FDEFA91-5056-A066-6067-2719EB760029,['Katherine Tai'],['https://www.appropriations.senate.gov/imo/media/doc/CJS%20Written%20Testimony%2006.20.221.pdf'],"[('Katherine Tai', 'https://www.appropriations.senate.gov/imo/media/doc/CJS%20Written%20Testimony%2006.20.221.pdf')]"
4,06/15/22,09:30AM,https://www.appropriations.senate.gov//hearings/hearing-on-the-presidents-fiscal-year-2023-budget-request-for-the-united-states-department-of-labor,Subcommittee Hearing:Hearing on the President’s Fiscal Year 2023 Budget Request for the United States Department of Labor,Dirksen Senate Office Building SD-138 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=14F8CA23-5056-A066-60F3-A862B832A269,['Martin J. Walsh'],[''],"[('Martin J. Walsh', '')]"
5,06/14/22,02:30PM,https://www.appropriations.senate.gov//hearings/hearing-to-review-the-fiscal-year-2023-budget-request-for-the-treasury-office-of-terrorism-and-financial-intelligence-and-the-treasury-financial-crimes-enforcement-network,"Subcommittee Hearing:Hearing to review the fiscal year 2023 budget request for the Treasury Office of Terrorism and Financial Intelligence, and the Treasury Financial Crimes Enforcement Network",Dirksen Senate Office Building SD-138 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=152D1FF3-5056-A066-6075-67C984F50C6D,['Wally Adeyemo'],[''],"[('Wally Adeyemo', '')]"
6,06/14/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fiscal-year-2023-funding-request-and-budget-justification-for-the-intelligence-community1,CLOSED:Closed:A review of the President’s Fiscal Year 2023 funding request and budget justification for the Intelligence Community.,Capitol Visitor Center SVC-217,Approporiations,2022-07-15,,"['Avril Haines', 'William J. Burns', 'Paul M. Nakasone']","['', '', '']","[('Avril Haines', ''), ('William J. Burns', ''), ('Paul M. Nakasone', '')]"
7,06/07/22,10:30AM,https://www.appropriations.senate.gov//hearings/hearing-on-the-presidents-fiscal-year-2023-budget-request-for-the-united-states-department-of-education1,Subcommittee Hearing:Hearing on the President’s Fiscal Year 2023 Budget Request for the United States Department of Education,Dirksen Senate Office Building SD-138 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=D89DB2DE-5056-A066-60DF-75525BF45098,['Miguel Cardona'],['https://www.appropriations.senate.gov/imo/media/doc/08%20060722%20Testimony.pdf'],"[('Miguel Cardona', 'https://www.appropriations.senate.gov/imo/media/doc/08%20060722%20Testimony.pdf')]"
8,06/07/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fiscal-year-2023-funding-request-and-budget-justification-for-the-national-guard-and-reserve,Subcommittee Hearing:A review of the President’s Fiscal Year 2023 funding request and budget justification for the National Guard and Reserve,Dirksen Senate Office Building SD-192 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=D8734D5C-5056-A066-60E5-1352F5A016C2,"['Daniel R. Hokanson', 'Jody J. Daniels', 'John B. Mustin', 'David G. Bellon', 'Richard W. Scobee']","['https://www.appropriations.senate.gov/imo/media/doc/1.%20GEN%20Hokanson_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/2.%20LTG%20Daniels_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/3.%20VADM%20Mustin_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/4.%20LtGen%20Bellon_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/5.%20Lt%20Gen%20Scobee%20_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf']","[('Daniel R. Hokanson', 'https://www.appropriations.senate.gov/imo/media/doc/1.%20GEN%20Hokanson_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf'), ('Jody J. Daniels', 'https://www.appropriations.senate.gov/imo/media/doc/2.%20LTG%20Daniels_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf'), ('John B. Mustin', 'https://www.appropriations.senate.gov/imo/media/doc/3.%20VADM%20Mustin_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf'), ('David G. Bellon', 'https://www.appropriations.senate.gov/imo/media/doc/4.%20LtGen%20Bellon_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf'), ('Richard W. Scobee', 'https://www.appropriations.senate.gov/imo/media/doc/5.%20Lt%20Gen%20Scobee%20_Written%20Statement_FY23%20SAC-D%20Guard-Reserve%20Hearing%20(6.7.22).pdf')]"
9,05/26/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fiscal-year-2023-funding-request-and-budget-justification-for-the-navy-and-marine-corps,Subcommittee Hearing:A review of the President’s Fiscal Year 2023 funding request and budget justification for the Navy and Marine Corps,Dirksen Senate Office Building SD-192 ,Approporiations,2022-07-15,https://www.appropriations.senate.gov/hearings/watch?hearingid=DF4EEC4F-5056-A066-608D-10B076DB600A,"['Carlos Del Toro', 'Michael M. Gilday', 'David H. Berger']","['https://www.appropriations.senate.gov/imo/media/doc/Del%20Toro.pdf', 'https://www.appropriations.senate.gov/imo/media/doc/Gilday.pdf', 'https://www.appropriations.senate.gov/imo/media/doc/Berger1.pdf']","[('Carlos Del Toro', 'https://www.appropriations.senate.gov/imo/media/doc/Del%20Toro.pdf'), ('Michael M. Gilday', 'https://www.appropriations.senate.gov/imo/media/doc/Gilday.pdf'), ('David H. Berger', 'https://www.appropriations.senate.gov/imo/media/doc/Berger1.pdf')]"
10,05/25/22,03:45PM,https://www.appropriations.senate.gov//hearings/new-date-tbd-review-of-the-fiscal-year-2023-budget-request-for-the-capitol-police-library-of-congress-and-the-comptroller-general-of-the-united-states,"POSTPONED:Subcommittee Hearing:(NEW DATE TBD) Review of the Fiscal Year 2023 Budget Request for the Capitol Police, Library of Congress, and the Comptroller General of the United States",Capitol Building  S-128,Approporiations,2022-07-12,https://www.appropriations.senate.gov/hearings/watch?hearingid=DF3240D9-5056-A066-604C-F3AFF5C5ED77,"['J. Thomas Manger', 'Carla D. Hayden', 'Gene Dodaro']","['', '', '']","[('J. Thomas Manger', ''), ('Carla D. Hayden', ''), ('Gene Dodaro', '')]"
11,05/25/22,02:30PM,https://www.appropriations.senate.gov//hearings/review-of-the-fiscal-year-2023-budget-request-for-the-us-agency-for-international-development,Subcommittee Hearing:Review of the Fiscal Year 2023 Budget Request for the U.S. Agency for International Development,Dirksen Senate Office Building SD-124 ,Approporiations,2022-06-21,https://www.appropriations.senate.gov/hearings/watch?hearingid=DF21BDDF-5056-A066-607D-EC620D702FED,['Samantha Power'],['https://www.appropriations.senate.gov/imo/media/doc/Admin.%20Power%20SACFO%20Written%20Testimony1.pdf'],"[('Samantha Power', 'https://www.appropriations.senate.gov/imo/media/doc/Admin.%20Power%20SACFO%20Written%20Testimony1.pdf')]"
12,05/25/22,02:00PM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fiscal-year-2023-funding-request-for-the-federal-bureau-of-investigation,Subcommittee Hearing:A Review of the President’s Fiscal Year 2023 Funding Request for the Federal Bureau of Investigation,Dirksen Senate Office Building SD-192 ,Approporiations,2022-06-21,https://www.appropriations.senate.gov/hearings/watch?hearingid=DF0DF7C4-5056-A066-6008-8F91D042F172,['Christopher A. Wray'],['https://www.appropriations.senate.gov/imo/media/doc/FBI22.doc.pdf'],"[('Christopher A. Wray', 'https://www.appropriations.senate.gov/imo/media/doc/FBI22.doc.pdf')]"
13,05/25/22,01:00PM,https://www.appropriations.senate.gov//hearings/new-date-tbd-a-review-the-fiscal-year-2023-budget-request-for-the-treasury-office-of-terrorism-and-financial-intelligence-and-the-treasury-financial-crimes-enforcement-network,"POSTPONED:Subcommittee Hearing:(NEW DATE TBD) A Review the Fiscal Year 2023 Budget Request for the Treasury Office of Terrorism and Financial Intelligence, and the Treasury Financial Crimes Enforcement Network",Dirksen Senate Office Building SD-138 ,Approporiations,2022-06-13,https://www.appropriations.senate.gov/hearings/watch?hearingid=DEF69CFE-5056-A066-60CF-A9FB38C4D612,['Wally Adeyemo'],[''],"[('Wally Adeyemo', '')]"
14,05/25/22,10:00AM,https://www.appropriations.senate.gov//hearings/new-date-tbd-a-review-of-the-fiscal-year-2023-presidents-budget-for-the-department-of-interior,POSTPONED:Subcommittee Hearing:(NEW DATE TBD) A Review of the Fiscal Year 2023 President’s Budget for the Department of Interior,Dirksen Senate Office Building SD-124 ,Approporiations,2022-06-13,https://www.appropriations.senate.gov/hearings/watch?hearingid=DEE51024-5056-A066-60C9-E2FA9CF1904C,['Deb Haaland'],[''],"[('Deb Haaland', '')]"
15,05/24/22,10:15AM,https://www.appropriations.senate.gov//hearings/new-date-tbd-hearing-on-the-presidents-fiscal-year-2023-budget-request-for-the-united-states-department-of-education,POSTPONED:Subcommittee Hearing:(NEW DATE TBD) Hearing on the President’s Fiscal Year 2023 Budget Request for the United States Department of Education,Dirksen Senate Office Building SD-138 ,Approporiations,2022-06-13,,[],[],[]
16,05/18/22,03:30PM,https://www.appropriations.senate.gov//hearings/review-of-the-fy2023-budget-request-for-military-construction-and-family-housing,Subcommittee Hearing:Review of the FY2023 Budget Request for Military Construction and Family Housing.,Dirksen Senate Office Building SD-124 ,Approporiations,2022-06-13,https://www.appropriations.senate.gov/hearings/watch?hearingid=6F7C9E07-5056-A066-608B-5C49CE7516BD,"['Jason Evans', 'Warren Berry', 'Bruce Hollywood', 'Paul Cramer', 'Ricky Williamson', 'Edward Banta']","['https://www.appropriations.senate.gov/imo/media/doc/LTG%20Evans_ARMY_SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/Joint%20Written%20Statement_DAF-USSF_SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf', '', 'https://www.appropriations.senate.gov/imo/media/doc/ASD(EIE)%20Cramer_OSD_%20SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf', 'https://www.appropriations.senate.gov/imo/media/doc/VADM%20Williamson%20Statement%20SAC%20MilCon%20Budget%20Hearing%20FY23.pdf', 'https://www.appropriations.senate.gov/imo/media/doc/LtGen%20Banta%20Statement%20SAC%20MilCon%20Budget%20Hearing%20FY23.pdf']","[('Jason Evans', 'https://www.appropriations.senate.gov/imo/media/doc/LTG%20Evans_ARMY_SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf'), ('Warren Berry', 'https://www.appropriations.senate.gov/imo/media/doc/Joint%20Written%20Statement_DAF-USSF_SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf'), ('Bruce Hollywood', ''), ('Paul Cramer', 'https://www.appropriations.senate.gov/imo/media/doc/ASD(EIE)%20Cramer_OSD_%20SAC-M%20MILCON%20and%20Family%20Housing%20Hearing%20Statement%20(5.18.22).pdf'), ('Ricky Williamson', 'https://www.appropriations.senate.gov/imo/media/doc/VADM%20Williamson%20Statement%20SAC%20MilCon%20Budget%20Hearing%20FY23.pdf'), ('Edward Banta', 'https://www.appropriations.senate.gov/imo/media/doc/LtGen%20Banta%20Statement%20SAC%20MilCon%20Budget%20Hearing%20FY23.pdf')]"
17,05/18/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-fiscal-year-2023-budget-submission-for-national-nuclear-security-administration,Subcommittee Hearing:A Review of the Fiscal Year 2023 Budget Submission for National Nuclear Security Administration,Dirksen Senate Office Building SD-192 ,Approporiations,2022-06-06,https://www.appropriations.senate.gov/hearings/watch?hearingid=6F47C487-5056-A066-6028-C21B393768EC,"['Jill Hruby', 'Marvin L. Adams', 'Corey Hinderstein', 'James F. (Frank) Caldwell Jr., USN']","['https://www.appropriations.senate.gov/imo/media/doc/Hruby%20-%20NA-1%20SEWD%20FY23%20Testimony%20Final.pdf', '', '', 'https://www.appropriations.senate.gov/imo/media/doc/Caldwell%20SEWD%20FY23%20Testimony%20ADM.pdf']","[('Jill Hruby', 'https://www.appropriations.senate.gov/imo/media/doc/Hruby%20-%20NA-1%20SEWD%20FY23%20Testimony%20Final.pdf'), ('Marvin L. Adams', ''), ('Corey Hinderstein', ''), ('James F. (Frank) Caldwell Jr., USN', 'https://www.appropriations.senate.gov/imo/media/doc/Caldwell%20SEWD%20FY23%20Testimony%20ADM.pdf')]"
18,05/18/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-fiscal-year-2023-presidents-budget-for-the-environmental-protection-agency,Subcommittee Hearing:A Review of the Fiscal Year 2023 President’s Budget for the Environmental Protection Agency,Dirksen Senate Office Building SD-124 ,Approporiations,2022-06-06,https://www.appropriations.senate.gov/hearings/watch?hearingid=6F3427B1-5056-A066-6057-E892A00A68FC,['Michael Regan'],"[""https://www.appropriations.senate.gov/imo/media/doc/FY%202023%20President's%20Budget%20SAC%20Testimony_v12.pdf""]","[('Michael Regan', ""https://www.appropriations.senate.gov/imo/media/doc/FY%202023%20President's%20Budget%20SAC%20Testimony_v12.pdf"")]"
19,05/25/22,03:45PM,https://www.appropriations.senate.gov//hearings/review-of-the-fiscal-year-2023-budget-request-for-the-capitol-police-library-of-congress-and-the-comptroller-general-of-the-united-states,"Subcommittee Hearing:Review of the Fiscal Year 2023 Budget Request for the Capitol Police, Library of Congress, and the Comptroller General of the United States",Capitol Building  S-128,Approporiations,2022-05-24,,"['J. Thomas Manger', 'Carla D. Hayden', 'Gene Dodaro']","['', '', '']","[('J. Thomas Manger', ''), ('Carla D. Hayden', ''), ('Gene Dodaro', '')]"
20,05/17/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fiscal-year-2023-funding-request-and-budget-justification-for-the-air-force-and-space-force,Subcommittee Hearing:A review of the President’s Fiscal Year 2023 funding request and budget justification for the Air Force and Space Force,Dirksen Senate Office Building SD-192 ,Approporiations,2022-05-24,https://www.appropriations.senate.gov/hearings/watch?hearingid=6EE5A2B2-5056-A066-605A-D673D3453631,"['Frank Kendall', 'Charles Q. Brown Jr.', 'John W. Raymond']","['', '', '']","[('Frank Kendall', ''), ('Charles Q. Brown Jr.', ''), ('John W. Raymond', '')]"
21,05/17/22,10:00AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fy-2023-funding-request-and-budget-justification-for-the-national-institutes-of-health,Subcommittee Hearing:A Review of the President’s FY 2023 Funding Request and Budget Justification for the National Institutes of Health,Dirksen Senate Office Building SD-138 ,Approporiations,2022-05-24,https://www.appropriations.senate.gov/hearings/watch?hearingid=6F0813CE-5056-A066-6002-87247751318B,"['Lawrence Tabak', 'Anthony Fauci', 'Gary Gibbons', 'Joshua Gordon', 'Richard Hodes', 'Nora Volkow']","['', '', '', '', '', '']","[('Lawrence Tabak', ''), ('Anthony Fauci', ''), ('Gary Gibbons', ''), ('Joshua Gordon', ''), ('Richard Hodes', ''), ('Nora Volkow', '')]"
22,05/12/22,09:30AM,https://www.appropriations.senate.gov//hearings/a-review-of-the-presidents-fy-2023-funding-request-and-budget-justification-for-the-us-department-of-housing-and-urban-development,Subcommittee Hearing:A Review of the President’s FY 2023 Funding Request and Budget Justification for the US Department of Housing and Urban Development,Dirksen Senate Office Building SD-192 ,Approporiations,2022-05-24,https://www.appropriations.senate.gov/hearings/watch?hearingid=03861453-5056-A066-60EA-B4028D0B7C8F,['Marcia Fudge'],"[""https://www.appropriations.senate.gov/imo/media/doc/Fudge's%20Testimony.pdf""]","[('Marcia Fudge', ""https://www.appropriations.senate.gov/imo/media/doc/Fudge's%20Testimony.pdf"")]"
